,heur,n_filmes,n_categorias,tempo_ex,n_assistidos,tempo_tela,media
0,gul,5100,11,0.022888446983415633,20,23,1.15
0,gul,5100,12,0.02215666201664135,19,23,1.21053
0,gul,5100,13,0.020500821992754936,16,20,1.25
0,gul,5100,14,0.02232080901740119,19,23,1.21053
0,gul,5100,15,0.02193333103787154,18,21,1.16667
0,gul,5100,16,0.022122206049971282,17,22,1.29412
0,gul,5100,17,0.022562005964573473,19,23,1.21053
0,gul,5100,18,0.022365101031027734,18,22,1.22222
0,gul,5100,19,0.022266332001890987,19,23,1.21053
0,gul,5100,20,0.022497813042718917,20,23,1.15
0,gul,5105,1,0.019123208010569215,1,1,1.0
0,gul,5105,2,0.0220292360172607,4,6,1.5
0,gul,5105,3,0.023475326015613973,5,8,1.6
0,gul,5105,4,0.0233729780302383,13,16,1.23077
0,gul,5105,5,0.02274960500653833,14,19,1.35714
0,gul,5105,6,0.02236164902569726,18,24,1.33333
0,gul,5105,7,0.021417050971649587,17,23,1.35294
0,gul,5105,8,0.02200426097260788,18,24,1.33333
0,gul,5105,9,0.021484046999830753,18,21,1.16667
0,gul,5105,10,0.021968847955577075,18,24,1.33333
0,gul,5105,11,0.022185900015756488,19,23,1.21053
0,gul,5105,12,0.022352825035341084,21,23,1.09524
0,gul,5105,13,0.023079009959474206,18,23,1.27778
0,gul,5105,14,0.022843136976007372,19,24,1.26316
0,gul,5105,15,0.022203437983989716,18,24,1.33333
0,gul,5105,16,0.022152425022795796,20,23,1.15
0,gul,5105,17,0.0221951570129022,17,23,1.35294
0,gul,5105,18,0.02213973901234567,18,24,1.33333
0,gul,5105,19,0.02214714599540457,18,24,1.33333
0,gul,5105,20,0.021915332006756216,18,20,1.11111
0,gul,5110,1,0.019436119007878006,1,2,2.0
0,gul,5110,2,0.01933850400382653,2,2,1.0
0,gul,5110,3,0.022363273019436747,6,7,1.16667
0,gul,5110,4,0.023299305990803987,10,14,1.4
0,gul,5110,5,0.022535838012117893,13,20,1.53846
0,gul,5110,6,0.022370144026353955,16,23,1.4375
0,gul,5110,7,0.020929313031956553,16,23,1.4375
0,gul,5110,8,0.021670054993592203,18,23,1.27778
0,gul,5110,9,0.021502921008504927,20,21,1.05
0,gul,5110,10,0.022949386038817465,18,21,1.16667
0,gul,5110,11,0.021933803043793887,20,24,1.2
0,gul,5110,12,0.02328057197155431,19,22,1.15789
0,gul,5110,13,0.022557931020855904,19,24,1.26316
0,gul,5110,14,0.02192718500737101,20,24,1.2
0,gul,5110,15,0.021778056980110705,19,23,1.21053
0,gul,5110,16,0.02129343495471403,17,22,1.29412
0,gul,5110,17,0.021658189012669027,20,23,1.15
0,gul,5110,18,0.02187918301206082,18,23,1.27778
0,gul,5110,19,0.021945818967651576,18,21,1.16667
0,gul,5110,20,0.02132691501174122,20,21,1.05
0,gul,5115,1,0.0197240169509314,1,2,2.0
0,gul,5115,2,0.022247849963605404,3,5,1.66667
0,gul,5115,3,0.022141774010378867,6,6,1.0
0,gul,5115,4,0.022590785985812545,6,8,1.33333
0,gul,5115,5,0.022730421973392367,17,23,1.35294
0,gul,5115,6,0.02090484497603029,16,21,1.3125
0,gul,5115,7,0.022932253021281213,18,22,1.22222
0,gul,5115,8,0.022823952022008598,20,21,1.05
0,gul,5115,9,0.021234769956208766,20,21,1.05
0,gul,5115,10,0.02248234796570614,17,22,1.29412
0,gul,5115,11,0.021980845951475203,17,21,1.23529
0,gul,5115,12,0.02276077202986926,18,24,1.33333
0,gul,5115,13,0.022544067993294448,16,24,1.5
0,gul,5115,14,0.02201443602098152,20,23,1.15
0,gul,5115,15,0.022323078010231256,19,24,1.26316
0,gul,5115,16,0.022206288995221257,17,24,1.41176
0,gul,5115,17,0.023206482001114637,21,23,1.09524
0,gul,5115,18,0.0220751779852435,19,21,1.10526
0,gul,5115,19,0.022460367996245623,20,24,1.2
0,gul,5115,20,0.022186750022228807,18,23,1.27778
0,gul,5120,1,0.018827059015166014,1,1,1.0
0,gul,5120,2,0.022205596033018082,4,4,1.0
0,gul,5120,3,0.02674237999599427,8,10,1.25
0,gul,5120,4,0.022999775013886392,15,17,1.13333
0,gul,5120,5,0.023380589962471277,12,18,1.5
0,gul,5120,6,0.022781070962082595,19,24,1.26316
0,gul,5120,7,0.021978839009534568,21,24,1.14286
0,gul,5120,8,0.021144988015294075,15,21,1.4
0,gul,5120,9,0.021286369010340422,16,20,1.25
0,gul,5120,10,0.021094720985274762,20,19,0.95
0,gul,5120,11,0.02176219696411863,18,23,1.27778
0,gul,5120,12,0.021641400991939008,18,21,1.16667
0,gul,5120,13,0.02189491398166865,19,23,1.21053
0,gul,5120,14,0.02136892802082002,17,21,1.23529
0,gul,5120,15,0.021682791004423052,17,21,1.23529
0,gul,5120,16,0.022755410987883806,17,23,1.35294
0,gul,5120,17,0.03098462801426649,18,20,1.11111
0,gul,5120,18,0.021675716037862003,19,23,1.21053
0,gul,5120,19,0.02159841201500967,21,21,1.0
0,gul,5120,20,0.02230630599660799,19,24,1.26316
0,gul,5125,1,0.019509619974996895,1,2,2.0
0,gul,5125,2,0.02022131299600005,3,3,1.0
0,gul,5125,3,0.022324402001686394,5,7,1.4
0,gul,5125,4,0.022526158951222897,8,10,1.25
0,gul,5125,5,0.022670616977848113,8,10,1.25
0,gul,5125,6,0.02110860199900344,16,21,1.3125
0,gul,5125,7,0.021949807996861637,19,22,1.15789
0,gul,5125,8,0.021780611015856266,22,23,1.04545
0,gul,5125,9,0.022029958956409246,19,24,1.26316
0,gul,5125,10,0.0220785400015302,21,25,1.19048
0,gul,5125,11,0.02209992299322039,18,22,1.22222
0,gul,5125,12,0.02161382103804499,21,20,0.952381
0,gul,5125,13,0.02165235602296889,21,20,0.952381
0,gul,5125,14,0.022195923957042396,19,22,1.15789
0,gul,5125,15,0.02164839400211349,20,20,1.0
0,gul,5125,16,0.02269384200917557,19,23,1.21053
0,gul,5125,17,0.022059242008253932,20,24,1.2
0,gul,5125,18,0.022680819034576416,18,22,1.22222
0,gul,5125,19,0.02186659601284191,16,24,1.5
0,gul,5125,20,0.022898478026036173,20,21,1.05
0,gul,5130,1,0.018953900027554482,1,1,1.0
0,gul,5130,2,0.020808934001252055,3,4,1.33333
0,gul,5130,3,0.022741516993846744,7,9,1.28571
0,gul,5130,4,0.022349714010488242,14,17,1.21429
0,gul,5130,5,0.022893537010531873,18,18,1.0
0,gul,5130,6,0.022613528999499977,18,23,1.27778
0,gul,5130,7,0.022595186019316316,17,23,1.35294
0,gul,5130,8,0.02244309795787558,20,24,1.2
0,gul,5130,9,0.021864506998099387,17,21,1.23529
0,gul,5130,10,0.022141147986985743,20,22,1.1
0,gul,5130,11,0.022520173981320113,18,23,1.27778
0,gul,5130,12,0.021379615005571395,18,22,1.22222
0,gul,5130,13,0.021894079982303083,20,23,1.15
0,gul,5130,14,0.021315241989213973,20,23,1.15
0,gul,5130,15,0.02120547095546499,18,22,1.22222
0,gul,5130,16,0.022449687006883323,16,23,1.4375
0,gul,5130,17,0.021875566977541894,18,20,1.11111
0,gul,5130,18,0.022441468958277255,19,23,1.21053
0,gul,5130,19,0.02235329302493483,17,22,1.29412
0,gul,5130,20,0.021804840012919158,20,22,1.1
0,gul,5135,1,0.036702817014884204,1,1,1.0
0,gul,5135,2,0.02143915800843388,3,4,1.33333
0,gul,5135,3,0.0226492159999907,5,8,1.6
0,gul,5135,4,0.021652435010764748,5,6,1.2
0,gul,5135,5,0.0208679890492931,15,20,1.33333
0,gul,5135,6,0.024017439980525523,15,22,1.46667
0,gul,5135,7,0.02215392200741917,18,24,1.33333
0,gul,5135,8,0.02153139899019152,18,22,1.22222
0,gul,5135,9,0.023248974001035094,19,24,1.26316
0,gul,5135,10,0.022348986996803433,20,25,1.25
0,gul,5135,11,0.021882297995034605,19,22,1.15789
0,gul,5135,12,0.022065413009840995,19,24,1.26316
0,gul,5135,13,0.022709508950356394,19,22,1.15789
0,gul,5135,14,0.021611034986563027,17,22,1.29412
0,gul,5135,15,0.022514794021844864,19,22,1.15789
0,gul,5135,16,0.022374680964276195,20,25,1.25
0,gul,5135,17,0.02215009497012943,21,23,1.09524
0,gul,5135,18,0.02202342002419755,21,23,1.09524
0,gul,5135,19,0.021981614001560956,18,23,1.27778
0,gul,5135,20,0.022281654994003475,17,21,1.23529
0,gul,5140,1,0.019638531026430428,1,2,2.0
0,gul,5140,2,0.022006644983775914,4,5,1.25
0,gul,5140,3,0.02229106897721067,5,5,1.0
0,gul,5140,4,0.02396521402988583,12,16,1.33333
0,gul,5140,5,0.024694741005077958,12,16,1.33333
0,gul,5140,6,0.021918016020208597,19,24,1.26316
0,gul,5140,7,0.021641110011842102,19,24,1.26316
0,gul,5140,8,0.021066203014925122,17,22,1.29412
0,gul,5140,9,0.02191346400650218,19,24,1.26316
0,gul,5140,10,0.021405785984825343,20,20,1.0
0,gul,5140,11,0.022369030979461968,19,23,1.21053
0,gul,5140,12,0.021888058981858194,19,25,1.31579
0,gul,5140,13,0.022412582009565085,18,23,1.27778
0,gul,5140,14,0.021578877000138164,21,20,0.952381
0,gul,5140,15,0.02295150700956583,16,24,1.5
0,gul,5140,16,0.02247603499563411,20,24,1.2
0,gul,5140,17,0.02194872498512268,22,23,1.04545
0,gul,5140,18,0.022094957996159792,19,22,1.15789
0,gul,5140,19,0.0221871740068309,21,19,0.904762
0,gul,5140,20,0.021936214994639158,18,24,1.33333
0,gul,5145,1,0.01980252400971949,1,2,2.0
0,gul,5145,2,0.021776719018816948,3,5,1.66667
0,gul,5145,3,0.024525194021407515,7,9,1.28571
0,gul,5145,4,0.02302278595743701,7,10,1.42857
0,gul,5145,5,0.023583380971103907,12,16,1.33333
0,gul,5145,6,0.02215639903442934,19,24,1.26316
0,gul,5145,7,0.02321418997598812,18,21,1.16667
0,gul,5145,8,0.022446390998084098,20,23,1.15
0,gul,5145,9,0.022259924036916345,15,24,1.6
0,gul,5145,10,0.02169769600732252,18,22,1.22222
0,gul,5145,11,0.02250052196905017,20,22,1.1
0,gul,5145,12,0.022166231996379793,18,21,1.16667
0,gul,5145,13,0.02200823597377166,19,21,1.10526
0,gul,5145,14,0.020716698025353253,18,19,1.05556
0,gul,5145,15,0.02190562803298235,19,23,1.21053
0,gul,5145,16,0.031203334976453334,17,21,1.23529
0,gul,5145,17,0.021458617004100233,20,23,1.15
0,gul,5145,18,0.02241119695827365,17,21,1.23529
0,gul,5145,19,0.023068099981173873,19,23,1.21053
0,gul,5145,20,0.0220093090320006,19,23,1.21053
0,gul,5150,1,0.020640954026021063,1,2,2.0
0,gul,5150,2,0.021896947000641376,4,6,1.5
0,gul,5150,3,0.02189554600045085,6,6,1.0
0,gul,5150,4,0.024246870016213506,10,12,1.2
0,gul,5150,5,0.02252969198161736,16,22,1.375
0,gul,5150,6,0.022063859039917588,19,23,1.21053
0,gul,5150,7,0.021184082026593387,18,22,1.22222
0,gul,5150,8,0.021062281040940434,18,23,1.27778
0,gul,5150,9,0.021728751016780734,18,22,1.22222
0,gul,5150,10,0.021909447037614882,18,23,1.27778
0,gul,5150,11,0.021723509998992085,17,20,1.17647
0,gul,5150,12,0.02190354000777006,17,21,1.23529
0,gul,5150,13,0.023166191997006536,20,22,1.1
0,gul,5150,14,0.022062669973820448,18,24,1.33333
0,gul,5150,15,0.022754549980163574,19,24,1.26316
0,gul,5150,16,0.03182268398813903,20,21,1.05
0,gul,5150,17,0.022045850986614823,21,24,1.14286
0,gul,5150,18,0.022080569993704557,20,23,1.15
0,gul,5150,19,0.02245022199349478,20,25,1.25
0,gul,5150,20,0.022019491996616125,19,23,1.21053
0,gul,5155,1,0.018924205971416086,1,1,1.0
0,gul,5155,2,0.021462087985128164,3,4,1.33333
0,gul,5155,3,0.023661223996896297,4,6,1.5
0,gul,5155,4,0.02239681000355631,15,19,1.26667
0,gul,5155,5,0.02390997897600755,14,19,1.35714
0,gul,5155,6,0.020732168981339782,18,19,1.05556
0,gul,5155,7,0.021942157996818423,20,24,1.2
0,gul,5155,8,0.031674707017373294,18,21,1.16667
0,gul,5155,9,0.02299046702682972,16,25,1.5625
0,gul,5155,10,0.022584824007935822,18,22,1.22222
0,gul,5155,11,0.02164191397605464,18,24,1.33333
0,gul,5155,12,0.021628146001603454,18,21,1.16667
0,gul,5155,13,0.021481392032001168,20,21,1.05
0,gul,5155,14,0.02246151794679463,22,22,1.0
0,gul,5155,15,0.022503109008539468,23,23,1.0
0,gul,5155,16,0.022563532984349877,18,23,1.27778
0,gul,5155,17,0.021479031012859195,20,21,1.05
0,gul,5155,18,0.022071485000196844,18,23,1.27778
0,gul,5155,19,0.021529854042455554,20,24,1.2
0,gul,5155,20,0.02254567400086671,19,24,1.26316
0,gul,5160,1,0.018785681982990354,1,1,1.0
0,gul,5160,2,0.020159562001936138,3,3,1.0
0,gul,5160,3,0.02235484798438847,6,9,1.5
0,gul,5160,4,0.023169812047854066,15,19,1.26667
0,gul,5160,5,0.0233276030048728,13,19,1.46154
0,gul,5160,6,0.022552056005224586,15,22,1.46667
0,gul,5160,7,0.022567707987036556,18,24,1.33333
0,gul,5160,8,0.022389601974282414,18,23,1.27778
0,gul,5160,9,0.022212176001630723,21,23,1.09524
0,gul,5160,10,0.020960527006536722,17,21,1.23529
0,gul,5160,11,0.02217581501463428,21,23,1.09524
0,gul,5160,12,0.02201118296943605,18,22,1.22222
0,gul,5160,13,0.022309663996566087,20,24,1.2
0,gul,5160,14,0.021760059986263514,17,22,1.29412
0,gul,5160,15,0.021895059966482222,18,20,1.11111
0,gul,5160,16,0.02337296004407108,19,22,1.15789
0,gul,5160,17,0.02235003700479865,19,21,1.10526
0,gul,5160,18,0.023379635997116566,20,25,1.25
0,gul,5160,19,0.02220820198999718,19,23,1.21053
0,gul,5160,20,0.02338030602550134,20,25,1.25
0,gul,5165,1,0.02066205203300342,1,2,2.0
0,gul,5165,2,0.02115742798196152,4,5,1.25
0,gul,5165,3,0.022791585011873394,5,8,1.6
0,gul,5165,4,0.023428624961525202,7,11,1.57143
0,gul,5165,5,0.021515858999919146,17,23,1.35294
0,gul,5165,6,0.021123434009496123,16,22,1.375
0,gul,5165,7,0.021690845023840666,18,22,1.22222
0,gul,5165,8,0.022053271008189768,20,25,1.25
0,gul,5165,9,0.02230331301689148,19,23,1.21053
0,gul,5165,10,0.022114796040114015,21,25,1.19048
0,gul,5165,11,0.022004160040523857,18,24,1.33333
0,gul,5165,12,0.024497544043697417,20,22,1.1
0,gul,5165,13,0.023286498966626823,19,24,1.26316
0,gul,5165,14,0.022018667019438,21,22,1.04762
0,gul,5165,15,0.021627593028824776,18,22,1.22222
0,gul,5165,16,0.02226079098181799,17,22,1.29412
0,gul,5165,17,0.022167705988977104,19,24,1.26316
0,gul,5165,18,0.022252135968301445,16,22,1.375
0,gul,5165,19,0.022439509979449213,21,22,1.04762
0,gul,5165,20,0.022384361014701426,19,21,1.10526
0,gul,5170,1,0.02020979701774195,1,1,1.0
0,gul,5170,2,0.021488172991666943,4,5,1.25
0,gul,5170,3,0.022723492002114654,5,7,1.4
0,gul,5170,4,0.023674494004808366,9,12,1.33333
0,gul,5170,5,0.022195013996679336,15,20,1.33333
0,gul,5170,6,0.021703311998862773,18,23,1.27778
0,gul,5170,7,0.022283447964582592,19,23,1.21053
0,gul,5170,8,0.02370070497272536,20,24,1.2
0,gul,5170,9,0.022133716964162886,17,23,1.35294
0,gul,5170,10,0.0221507289679721,20,19,0.95
0,gul,5170,11,0.022147267998661846,17,24,1.41176
0,gul,5170,12,0.022170827025547624,19,23,1.21053
0,gul,5170,13,0.022333665983751416,19,24,1.26316
0,gul,5170,14,0.022263533028308302,21,23,1.09524
0,gul,5170,15,0.02197195403277874,19,24,1.26316
0,gul,5170,16,0.022075961984228343,18,24,1.33333
0,gul,5170,17,0.022163335990626365,19,23,1.21053
0,gul,5170,18,0.022332358988933265,17,23,1.35294
0,gul,5170,19,0.02229413395980373,18,23,1.27778
0,gul,5170,20,0.022669835947453976,19,22,1.15789
0,gul,5175,1,0.019823220965918154,1,2,2.0
0,gul,5175,2,0.021822757029440254,2,2,1.0
0,gul,5175,3,0.022787826019339263,5,6,1.2
0,gul,5175,4,0.02356825297465548,9,9,1.0
0,gul,5175,5,0.022984001028817147,16,21,1.3125
0,gul,5175,6,0.022323443030472845,16,24,1.5
0,gul,5175,7,0.022042834025342017,19,25,1.31579
0,gul,5175,8,0.02243160200305283,20,25,1.25
0,gul,5175,9,0.023183620010968298,20,22,1.1
0,gul,5175,10,0.021419567987322807,16,23,1.4375
0,gul,5175,11,0.022437474981416017,21,23,1.09524
0,gul,5175,12,0.022411204990930855,19,23,1.21053
0,gul,5175,13,0.021515045023988932,18,20,1.11111
0,gul,5175,14,0.022385744960047305,21,21,1.0
0,gul,5175,15,0.022652503044810146,17,24,1.41176
0,gul,5175,16,0.022339659044519067,21,22,1.04762
0,gul,5175,17,0.02241547900484875,20,24,1.2
0,gul,5175,18,0.025806838006246835,19,24,1.26316
0,gul,5175,19,0.021571459947153926,18,19,1.05556
0,gul,5175,20,0.023159018019214272,20,24,1.2
0,gul,5180,1,0.020736952021252364,1,2,2.0
0,gul,5180,2,0.021398572018370032,4,4,1.0
0,gul,5180,3,0.02304801100399345,6,9,1.5
0,gul,5180,4,0.023499360017012805,8,11,1.375
0,gul,5180,5,0.024385580036323518,10,16,1.6
0,gul,5180,6,0.02121316996635869,18,23,1.27778
0,gul,5180,7,0.02244251500815153,19,23,1.21053
0,gul,5180,8,0.02280692500062287,19,24,1.26316
0,gul,5180,9,0.022729187970981002,17,24,1.41176
0,gul,5180,10,0.021728514053393155,18,24,1.33333
0,gul,5180,11,0.022278693970292807,18,23,1.27778
0,gul,5180,12,0.02219963097013533,17,24,1.41176
0,gul,5180,13,0.022462257998995483,18,23,1.27778
0,gul,5180,14,0.022222061990760267,17,19,1.11765
0,gul,5180,15,0.022861897014081478,21,23,1.09524
0,gul,5180,16,0.02253902400843799,19,24,1.26316
0,gul,5180,17,0.022255398973356932,20,22,1.1
0,gul,5180,18,0.022577101015485823,20,22,1.1
0,gul,5180,19,0.022311259002890438,17,24,1.41176
0,gul,5180,20,0.025634325051214546,20,23,1.15
0,gul,5185,1,0.02068067400250584,1,2,2.0
0,gul,5185,2,0.022823887993581593,3,5,1.66667
0,gul,5185,3,0.03126330499071628,7,6,0.857143
0,gul,5185,4,0.02235465298872441,6,5,0.833333
0,gul,5185,5,0.022170382959302515,17,20,1.17647
0,gul,5185,6,0.022050877974834293,18,21,1.16667
0,gul,5185,7,0.02206797304097563,19,23,1.21053
0,gul,5185,8,0.02349507698090747,17,22,1.29412
0,gul,5185,9,0.022653916967101395,18,24,1.33333
0,gul,5185,10,0.023294401995372027,20,24,1.2
0,gul,5185,11,0.022570862027350813,19,24,1.26316
0,gul,5185,12,0.02356038399739191,19,24,1.26316
0,gul,5185,13,0.022556018026079983,19,23,1.21053
0,gul,5185,14,0.022644487966317683,17,21,1.23529
0,gul,5185,15,0.022531723021529615,17,23,1.35294
0,gul,5185,16,0.023719832010101527,18,23,1.27778
0,gul,5185,17,0.022481407038867474,18,22,1.22222
0,gul,5185,18,0.02199846104485914,20,23,1.15
0,gul,5185,19,0.0222643599845469,19,23,1.21053
0,gul,5185,20,0.02190361701650545,17,23,1.35294
0,gul,5190,1,0.01899270701687783,1,1,1.0
0,gul,5190,2,0.020396369975060225,3,3,1.0
0,gul,5190,3,0.02196947199990973,5,6,1.2
0,gul,5190,4,0.02390488499077037,11,15,1.36364
0,gul,5190,5,0.02281065098941326,17,26,1.52941
0,gul,5190,6,0.022261310019530356,18,25,1.38889
0,gul,5190,7,0.023195959045551717,18,22,1.22222
0,gul,5190,8,0.022026909980922937,17,24,1.41176
0,gul,5190,9,0.021468619990628213,17,18,1.05882
0,gul,5190,10,0.02210997202200815,19,24,1.26316
0,gul,5190,11,0.023604031011927873,20,24,1.2
0,gul,5190,12,0.022588423045817763,19,23,1.21053
0,gul,5190,13,0.02242528897477314,18,21,1.16667
0,gul,5190,14,0.02436746604507789,20,23,1.15
0,gul,5190,15,0.02229912200709805,19,21,1.10526
0,gul,5190,16,0.0215988980489783,22,20,0.909091
0,gul,5190,17,0.022971100988797843,18,25,1.38889
0,gul,5190,18,0.022858773998450488,22,23,1.04545
0,gul,5190,19,0.022244032006710768,19,23,1.21053
0,gul,5190,20,0.0219650529907085,22,22,1.0
0,gul,5195,1,0.0191027230466716,1,1,1.0
0,gul,5195,2,0.02155188500182703,3,3,1.0
0,gul,5195,3,0.023714668990578502,6,8,1.33333
0,gul,5195,4,0.023471190012060106,14,20,1.42857
0,gul,5195,5,0.024291876005008817,11,16,1.45455
0,gul,5195,6,0.023151226982008666,16,24,1.5
0,gul,5195,7,0.022539529018104076,19,25,1.31579
0,gul,5195,8,0.021687606000341475,17,22,1.29412
0,gul,5195,9,0.02231732598738745,15,25,1.66667
0,gul,5195,10,0.022265646024607122,21,22,1.04762
0,gul,5195,11,0.021621638967189938,19,22,1.15789
0,gul,5195,12,0.02202243998181075,18,23,1.27778
0,gul,5195,13,0.021946144988760352,20,22,1.1
0,gul,5195,14,0.022230226022657007,18,22,1.22222
0,gul,5195,15,0.022387132048606873,21,18,0.857143
0,gul,5195,16,0.02275136101525277,16,22,1.375
0,gul,5195,17,0.021937124023679644,19,24,1.26316
0,gul,5195,18,0.022426787007134408,19,24,1.26316
0,gul,5195,19,0.02125314495060593,18,18,1.0
0,gul,5195,20,0.022175667982082814,20,24,1.2
0,gul,5200,1,0.01862519996939227,1,1,1.0
0,gul,5200,2,0.0200881109922193,2,3,1.5
0,gul,5200,3,0.02232611400540918,5,7,1.4
0,gul,5200,4,0.02319711702875793,8,10,1.25
0,gul,5200,5,0.020976761996280402,18,20,1.11111
0,gul,5200,6,0.022014547022990882,20,25,1.25
0,gul,5200,7,0.021920477971434593,17,22,1.29412
0,gul,5200,8,0.02239729795837775,18,25,1.38889
0,gul,5200,9,0.025795195950195193,16,24,1.5
0,gul,5200,10,0.0222683820175007,18,22,1.22222
0,gul,5200,11,0.03079026297200471,21,24,1.14286
0,gul,5200,12,0.022131811012513936,19,24,1.26316
0,gul,5200,13,0.02210290200309828,18,24,1.33333
0,gul,5200,14,0.02211144403554499,20,24,1.2
0,gul,5200,15,0.02244006295222789,22,22,1.0
0,gul,5200,16,0.02181262499652803,19,24,1.26316
0,gul,5200,17,0.023200238007120788,17,22,1.29412
0,gul,5200,18,0.022245190979447216,19,23,1.21053
0,gul,5200,19,0.022296894050668925,20,22,1.1
0,gul,5200,20,0.02231885801302269,18,20,1.11111
0,gul,5205,1,0.019077972043305635,1,1,1.0
0,gul,5205,2,0.021055024000816047,2,4,2.0
0,gul,5205,3,0.022875675989780575,5,7,1.4
0,gul,5205,4,0.02350955898873508,10,12,1.2
0,gul,5205,5,0.03069882100680843,16,22,1.375
0,gul,5205,6,0.021714195027016103,20,23,1.15
0,gul,5205,7,0.023216469038743526,18,19,1.05556
0,gul,5205,8,0.02217045403085649,21,22,1.04762
0,gul,5205,9,0.022379711968824267,17,24,1.41176
0,gul,5205,10,0.02233783301198855,21,24,1.14286
0,gul,5205,11,0.022544056992046535,17,22,1.29412
0,gul,5205,12,0.022170863987412304,18,24,1.33333
0,gul,5205,13,0.021965791995171458,18,20,1.11111
0,gul,5205,14,0.021795456996187568,19,21,1.10526
0,gul,5205,15,0.022284178994596004,20,23,1.15
0,gul,5205,16,0.02241445198887959,18,23,1.27778
0,gul,5205,17,0.022945785021875054,19,23,1.21053
0,gul,5205,18,0.022158587991725653,17,25,1.47059
0,gul,5205,19,0.021873429999686778,18,24,1.33333
0,gul,5205,20,0.022678163019008934,20,24,1.2
0,gul,5210,1,0.01969485398149118,1,1,1.0
0,gul,5210,2,0.021755790046881884,4,4,1.0
0,gul,5210,3,0.02231629705056548,4,5,1.25
0,gul,5210,4,0.023770364001393318,12,15,1.25
0,gul,5210,5,0.023714094015304,14,20,1.42857
0,gul,5210,6,0.022147343028336763,17,25,1.47059
0,gul,5210,7,0.02256761898752302,19,22,1.15789
0,gul,5210,8,0.02424716600216925,17,24,1.41176
0,gul,5210,9,0.021723883983213454,17,22,1.29412
0,gul,5210,10,0.022511573042720556,22,22,1.0
0,gul,5210,11,0.022890407999511808,20,25,1.25
0,gul,5210,12,0.022445461014285684,20,19,0.95
0,gul,5210,13,0.021763654018286616,17,21,1.23529
0,gul,5210,14,0.021230569982435554,21,20,0.952381
0,gul,5210,15,0.02217782399384305,19,23,1.21053
0,gul,5210,16,0.022589701984543353,19,21,1.10526
0,gul,5210,17,0.02227647404652089,19,23,1.21053
0,gul,5210,18,0.022742322005797178,19,23,1.21053
0,gul,5210,19,0.021161821961868554,19,20,1.05263
0,gul,5210,20,0.021983086015097797,17,22,1.29412
0,gul,5215,1,0.019654619973152876,1,1,1.0
0,gul,5215,2,0.020365640986710787,2,2,1.0
0,gul,5215,3,0.023095112992450595,6,8,1.33333
0,gul,5215,4,0.02257242298219353,7,11,1.57143
0,gul,5215,5,0.022059495968278497,18,24,1.33333
0,gul,5215,6,0.02197052602423355,15,22,1.46667
0,gul,5215,7,0.02170776599086821,17,23,1.35294
0,gul,5215,8,0.02319705003174022,16,23,1.4375
0,gul,5215,9,0.02119204797782004,18,23,1.27778
0,gul,5215,10,0.022626966994721442,19,23,1.21053
0,gul,5215,11,0.02254580199951306,19,23,1.21053
0,gul,5215,12,0.022964739007875323,19,21,1.10526
0,gul,5215,13,0.021707920008338988,18,21,1.16667
0,gul,5215,14,0.02247295598499477,19,23,1.21053
0,gul,5215,15,0.022671176004223526,20,23,1.15
0,gul,5215,16,0.022524141997564584,20,23,1.15
0,gul,5215,17,0.022486380010377616,19,21,1.10526
0,gul,5215,18,0.022176007041707635,20,22,1.1
0,gul,5215,19,0.02259382198099047,15,23,1.53333
0,gul,5215,20,0.022251480957493186,19,21,1.10526
0,gul,5220,1,0.018978513951878995,1,1,1.0
0,gul,5220,2,0.020980754983611405,2,3,1.5
0,gul,5220,3,0.022881252982188016,6,6,1.0
0,gul,5220,4,0.02402682596584782,10,15,1.5
0,gul,5220,5,0.021436813985928893,18,21,1.16667
0,gul,5220,6,0.02236283099045977,17,22,1.29412
0,gul,5220,7,0.022206643014214933,16,23,1.4375
0,gul,5220,8,0.021630970004480332,19,23,1.21053
0,gul,5220,9,0.02218314300989732,20,23,1.15
0,gul,5220,10,0.021937520999927074,19,23,1.21053
0,gul,5220,11,0.022309585008770227,19,24,1.26316
0,gul,5220,12,0.022669119003694504,19,24,1.26316
0,gul,5220,13,0.02221344196004793,18,22,1.22222
0,gul,5220,14,0.022458873980212957,18,21,1.16667
0,gul,5220,15,0.022630835010204464,21,24,1.14286
0,gul,5220,16,0.02278957999078557,20,23,1.15
0,gul,5220,17,0.037786554952617735,19,22,1.15789
0,gul,5220,18,0.02146050799638033,19,21,1.10526
0,gul,5220,19,0.023762452008668333,22,24,1.09091
0,gul,5220,20,0.021823174960445613,19,23,1.21053
0,gul,5225,1,0.019441618002019823,1,0,0.0
0,gul,5225,2,0.022623528027907014,3,6,2.0
0,gul,5225,3,0.02218772697960958,5,6,1.2
0,gul,5225,4,0.02362691197777167,12,14,1.16667
0,gul,5225,5,0.021155970986001194,16,22,1.375
0,gul,5225,6,0.022498345002532005,19,24,1.26316
0,gul,5225,7,0.022906897007487714,20,24,1.2
0,gul,5225,8,0.022012568020727485,19,22,1.15789
0,gul,5225,9,0.021166816994082183,15,20,1.33333
0,gul,5225,10,0.02232333499705419,19,22,1.15789
0,gul,5225,11,0.02190409501781687,17,24,1.41176
0,gul,5225,12,0.022736802988220006,19,22,1.15789
0,gul,5225,13,0.022374766995199025,16,22,1.375
0,gul,5225,14,0.023749838990624994,21,22,1.04762
